date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:30	79772/79772	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/index.html	kamleshyadav.com/html/astrology/version-2/index.html	(from )
13:03:30	69/69	---M-Z	200	added ('OK')	text/plain	date:Thu,%2008%20Jul%202021%2007:32:40%20GMT	http://kamleshyadav.com/robots.txt		(from )
13:03:31	1776/1776	---MCZ	200	added ('OK')	text/css	date:Wed,%2024%20Feb%202021%2012:13:38%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/slick/slick.css	kamleshyadav.com/html/astrology/version-2/assets/js/plugin/slick/slick.css	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:31	12257/12257	---MCZ	200	added ('OK')	text/css	date:Sun,%2025%20Sep%202016%2019:24:54%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/datepicker.min.css	kamleshyadav.com/html/astrology/version-2/assets/js/plugin/airdatepicker/datepicker.min.css	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:32	5080/5080	---MCZ	200	added ('OK')	text/css	date:Wed,%2024%20Mar%202021%2007:25:34%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css	kamleshyadav.com/html/astrology/version-2/assets/css/fonts.css	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:33	60166/60166	---MCZ	200	added ('OK')	text/css	date:Mon,%2008%20Mar%202021%2006:14:06%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/css/style.css	kamleshyadav.com/html/astrology/version-2/assets/css/style.css	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:34	1987/1987	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202021%2005:23:12%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/favicon.png	kamleshyadav.com/html/astrology/version-2/assets/images/favicon.png	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:35	8953/8953	---M--	200	added ('OK')	image/png	date:Mon,%2001%20Mar%202021%2012:19:18%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/loader.png	kamleshyadav.com/html/astrology/version-2/assets/images/loader.png	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:36	6795/6795	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2002%20Mar%202021%2012:50:28%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/logo.svg	kamleshyadav.com/html/astrology/version-2/assets/images/logo.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:37	1582/1582	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2008:31:20%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/headphone.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/headphone.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:38	2924/2924	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2008:10:54%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/mail1.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/mail1.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:39	1506/1506	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Feb%202021%2008:11:42%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/login.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/login.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:40	2137/2137	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2008:50:24%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/cart.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/cart.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:41	12122/12122	---M--	200	added ('OK')	image/jpeg	date:Wed,%2003%20Mar%202021%2011:58:52%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod1_d.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod1_d.jpg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:47	244613/244613	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Jul%202021%2007:32:53%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/prod2_D.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/prod2_D.jpg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:47	515/515	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2001%20Mar%202021%2008:02:24%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/menu.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/menu.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:48	36381/36381	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/about.html	kamleshyadav.com/html/astrology/version-2/about.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:49	37773/37773	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/service.html	kamleshyadav.com/html/astrology/version-2/service.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:50	31991/31991	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/blog.html	kamleshyadav.com/html/astrology/version-2/blog.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:51	53202/53202	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/blog_left_detail.html	kamleshyadav.com/html/astrology/version-2/blog_left_detail.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:52	54398/54398	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/blog_detail.html	kamleshyadav.com/html/astrology/version-2/blog_detail.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:53	41043/41043	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/appointment.html	kamleshyadav.com/html/astrology/version-2/appointment.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:54	49753/49753	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/shop.html	kamleshyadav.com/html/astrology/version-2/shop.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:55	52083/52083	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/shop_single.html	kamleshyadav.com/html/astrology/version-2/shop_single.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:56	28703/28703	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/cart.html	kamleshyadav.com/html/astrology/version-2/cart.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:57	40334/40334	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/checkout.html	kamleshyadav.com/html/astrology/version-2/checkout.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:58	39904/39904	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/astrologer.html	kamleshyadav.com/html/astrology/version-2/astrologer.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:03:59	28818/28818	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/privacy_policy.html	kamleshyadav.com/html/astrology/version-2/privacy_policy.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:00	2282/2282	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/error.html	kamleshyadav.com/html/astrology/version-2/error.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:01	33119/33119	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/faq.html	kamleshyadav.com/html/astrology/version-2/faq.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:02	27758/27758	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/contact.html	kamleshyadav.com/html/astrology/version-2/contact.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:03	1339/1339	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Feb%202021%2010:40:46%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/search.png	kamleshyadav.com/html/astrology/version-2/assets/images/search.png	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:04	952/952	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Feb%202021%2013:21:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/search.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/search.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:17	45374/45374	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2012:07:40%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/about3.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/about3.jpg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:21	69220/69220	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2012:15:30%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/about2.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/about2.jpg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:23	1699/1699	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:32:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service1.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service1.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:26	41243/41243	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/service_detail.html	kamleshyadav.com/html/astrology/version-2/service_detail.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:28	2733/2733	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:32:44%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service2.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service2.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:29	56302/56302	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Mar%202021%2012:08:56%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/about4.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/about4.jpg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:30	177575/177575	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Feb%202021%2009:00:38%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/banner_image.png	kamleshyadav.com/html/astrology/version-2/assets/images/banner_image.png	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:30	2000/2000	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:33:20%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service3.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service3.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:30	1333/1333	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:33:46%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service4.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service4.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:32	161207/161207	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Feb%202021%2012:05:46%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/about1.jpg	kamleshyadav.com/html/astrology/version-2/assets/images/about1.jpg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:32	3607/3607	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:34:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service5.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service5.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:32	2438/2438	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:34:44%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service6.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service6.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:32	14673/14673	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:35:58%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service7.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service7.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:33	1246/1246	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:36:48%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/service8.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/service8.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:34	70314/70314	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Mar%202021%2007:15:16%20GMT	http://kamleshyadav.com/html/astrology/version-2/zodiac_single.html	kamleshyadav.com/html/astrology/version-2/zodiac_single.html	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:35	916/916	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2007:22:06%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign1.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign1.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:36	1514/1514	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Feb%202021%2009:19:42%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign2.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign2.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:37	2691/2691	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:19:20%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign3.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign3.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:38	1912/1912	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:19:42%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign4.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign4.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
13:04:39	1477/1477	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2024%20Feb%202021%2004:20:50%20GMT	http://kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign5.svg	kamleshyadav.com/html/astrology/version-2/assets/images/svg/sign5.svg	(from http://kamleshyadav.com/html/astrology/version-2/index.html)
